Data_center,Data_center_address,Longitude_of_data_center,Latitude_of_data_center,Is_it_accurate,power_usage_2023_kwh,power_usage_per_hour_2023_kwh
Amazon AWS IAD - 10281 Tanner,10281 Tanner Way,-77.5048655,38.7360262,ROOFTOP,71566.85412,8.169732206
VAZATA NoVA I,9651 Hornbaker Road,-77.5316672,38.7471921,ROOFTOP,71566.85412,8.169732206
QTS Manassas,9340 Godwin Drive,-77.5128645,38.7547964,ROOFTOP,71566.85412,8.169732206
8100 Boone Boulevard,8100 Boone Boulevard,-77.225909,38.9137053,ROOFTOP,71566.85412,8.169732206
Superb DCA2 - McLean,8201 Greensboro Dr,-77.2273149,38.9222964,ROOFTOP,71566.85412,8.169732206
Cogent Data Center - Vienna,1921 Gallows Rd,-77.2273128,38.9129464,ROOFTOP,71566.85412,8.169732206
DataBank IAD2 - McLean,1764A Old Meadow Lane,-77.21333155,38.91977465,GoogleMap,71566.85412,8.169732206
CherryRoad DCA2,8201 Greensboro Drive @,-77.2273149,38.9222964,ROOFTOP,71566.85412,8.169732206
Equinix DC7,7990 Quantum Drive,-77.22044583,38.90936655,GoogleMap,71566.85412,8.169732206
Equinix DC8,8502A Tyco Rd,-77.2392198,38.9317012,ROOFTOP,71566.85412,8.169732206
Lumen McLean,1755-1757 Old Meadow Road,-77.2116175,38.9199588,ROOFTOP,71566.85412,8.169732206
NDC01,8460 Tyco Road,-77.2379531,38.93342,ROOFTOP,71566.85412,8.169732206
ATI  DC-1,1750 Old Meadow Road,-77.2127016,38.9212198,ROOFTOP,71566.85412,8.169732206
43704 Efficiency (IAD44),43704 Efficiency Dr,-77.4914031,38.9610639,ROOFTOP,71566.85412,8.169732206
22574 Pacific Blvd (IAD55),22574 Pacific Blvd,-77.434716,38.989682,ROOFTOP,71566.85412,8.169732206
44820 Prentice (IAD43),44820 Prentice Dr,-77.4527025,39.0017718,ROOFTOP,71566.85412,8.169732206
CyrusOne NVA9 - Sterling,43290 Old Ox Road,-77.5052294,38.9586519,ROOFTOP,71566.85412,8.169732206
CyrusOne NVA8 - Sterling,45905 Maries Road,-77.4133574,39.0211136,ROOFTOP,71566.85412,8.169732206
CyrusOne NVA5 - Sterling,21350 Pacific Blvd.,-77.4340821,39.0243505,ROOFTOP,71566.85412,8.169732206
CyrusOne Virginia Campus,21111 Ridgetop Circle,-77.4146287,39.02578,ROOFTOP,71566.85412,8.169732206
CyrusOne NVA7 - Sterling,21350 Pacific Blvd.,-77.4340821,39.0243505,ROOFTOP,71566.85412,8.169732206
Skybox Nova One,22675 Dulles Summit,-77.4489528,38.9893002,ROOFTOP,71566.85412,8.169732206
CyrusOne NVA1 - Sterling,21111 Ridgetop Cir,-77.4146287,39.02578,ROOFTOP,71566.85412,8.169732206
QTS Ashburn-Moran,44874 Moran Road,-82.3634972,40.9646141,APPROXIMATE,71566.85412,8.169732206
EdgeCore Ashburn AS02,1501 Moran Rd,-77.4443618,38.994747,ROOFTOP,71566.85412,8.169732206
Vantage VA1 - Ashburn I Campus,Vantage Data Plaza,-77.4381851,39.0013399,GEOMETRIC_CENTER,71566.85412,8.169732206
Vantage VA2 - Ashburn II Campus,22318 Glenn Drive,-77.4284937,38.99854579,GoogleMap,71566.85412,8.169732206
Centersquare - Washington DC IAD1-A,45901 Nokes Blvd.,-77.4132054,39.0233041,ROOFTOP,71566.85412,8.169732206
CorScale Kincora,Russel Branch Parkway,-77.4832565,39.0640406,GEOMETRIC_CENTER,71566.85412,8.169732206
Centersquare - Washington DC IAD1-C,21110 Ridgetop Circle,-77.4125093,39.0247673,ROOFTOP,71566.85412,8.169732206
CyrusOne NVA2 - Sterling,21111 Ridgetop Circle,-77.4146287,39.02578,ROOFTOP,71566.85412,8.169732206
CyrusOne NVA3 - Sterling,21111 Ridgetop Circle,-77.4146287,39.02578,ROOFTOP,71566.85412,8.169732206
Aligned IAD-03,22715 Relocation Drive,-77.440856,38.98849,ROOFTOP,71566.85412,8.169732206
Google Arcola Campus,24400 Howling Rooster Ln,-77.5242442,38.9430159,ROOFTOP,71566.85412,8.169732206
Amazon AWS IAD - Pathfinder Campus,45900-45950 Pathfinder Plz,-77.4123352,38.986879,ROOFTOP,71566.85412,8.169732206
Microsoft Growth Mindset Campus,41840-42010 Growth Mindset Ln,-77.5554189,38.9491338,ROOFTOP,71566.85412,8.169732206
PowerHouse Pacific,22020 Broderick Dr,-77.4464746,39.006076,ROOFTOP,71566.85412,8.169732206
Microsoft - 42031 Growth Mindset Ln,42031 Growth Mindset Ln,-77.5553125,38.9483544,RANGE_INTERPOLATED,71566.85412,8.169732206
Amazon AWS IAD - Dulles Campus,22630-22651 Dulles Summit Ct,-77.447663,38.9887204,ROOFTOP,71566.85412,8.169732206
Microsoft - 41840 Growth Mindset Ln,41840 Growth Mindset Ln,-77.5554189,38.9491338,ROOFTOP,71566.85412,8.169732206
Microsoft - 42010 Growth Mindset Ln,42010 Growth Mindset Ln,-77.5553125,38.9483544,RANGE_INTERPOLATED,71566.85412,8.169732206
Maries Tech Park,"45761-45781 Maries Rd, Maries Tech Park",-77.4122928,39.0215812,ROOFTOP,71566.85412,8.169732206
Amazon AWS IAD - Prologis Campus,45210-45220 Prologis Plz,-77.4370683,38.9905717,ROOFTOP,71566.85412,8.169732206
Amazon AWS IAD - Loudoun Downs Campus,45110-45111 Loudoun Downs Ln,-77.4413662,38.9911518,ROOFTOP,71566.85412,8.169732206
Amazon AWS IAD - Charles View Campus,21641-21710 Charles View Dr,-77.4388832,39.0184955,ROOFTOP,71566.85412,8.169732206
Amazon AWS IAD - Severn & Squire Campus,Squire Ct / West Severn Way,-77.4341053,39.0208676,GEOMETRIC_CENTER,71566.85412,8.169732206
Amazon AWS IAD - Erins Run Campus,23825-23845 Erins Run Dr,-77.4980254,38.9578871,ROOFTOP,71566.85412,8.169732206
Amazon AWS IAD - Relocation Campus,22745-22755 Relocation Dr,-77.4419735,38.9862845,ROOFTOP,71566.85412,8.169732206
QTS Ashburn-Broderick,22271 Broderick Drive,-77.4495834,38.9995284,ROOFTOP,71566.85412,8.169732206
Centersquare - Washington DC IAD1-B,45845 Nokes Blvd,-77.4152049,39.0239067,ROOFTOP,71566.85412,8.169732206
PointOne Ashburn Data Center Campus,21995 Railcar Dr,-77.4325999,39.008395,ROOFTOP,71566.85412,8.169732206
Vantage VA15,Vantage Data Plaza,-77.4381851,39.0013399,GEOMETRIC_CENTER,71566.85412,8.169732206
Vantage VA11,45200 Vantage Data Plaza,-77.4376971,39.0023976,ROOFTOP,71566.85412,8.169732206
Amazon AWS IAD - 21660 Charles View,21660 Charles View Dr,-77.4377708,39.0152586,ROOFTOP,71566.85412,8.169732206
COPT MP-3,"45781 Maries Rd, Maries Tech Park",-77.4170935,39.02297,ROOFTOP,71566.85412,8.169732206
Amazon AWS IAD - 23825 Erins,23825 Erins Run Dr,-77.4980254,38.9578871,ROOFTOP,71566.85412,8.169732206
Amazon AWS IAD - 45259 Severn,45259 West Severn Way,-77.4357573,39.0206085,RANGE_INTERPOLATED,71566.85412,8.169732206
Amazon AWS IAD - 45360 Severn,45360 West Severn Way,-77.4328613,39.0216485,ROOFTOP,71566.85412,8.169732206
Amazon AWS IAD - 45210 Prologis,45210 Prologis Plaza,-77.4370683,38.9905717,ROOFTOP,71566.85412,8.169732206
Amazon AWS IAD - 22630 Dulles,22630 Dulles Summit Ct,-77.447663,38.9887204,ROOFTOP,71566.85412,8.169732206
Amazon AWS IAD - 45950 Pathfinder,45950 Pathfinder Plz,-77.4104757,38.9869039,ROOFTOP,71566.85412,8.169732206
Vantage VA12,45194 Vantage Data Plaza,-77.4385283,39.0017906,ROOFTOP,71566.85412,8.169732206
Amazon AWS IAD - 21215 Atlantic Blvd,21215 Atlantic Blvd,-77.42777527,39.02925068,GoogleMap,71566.85412,8.169732206
Google Arcola Data Center 1,24400 Howling Rooster Ln,-77.5242442,38.9430159,ROOFTOP,71566.85412,8.169732206
Amazon AWS IAD - 22760 Pacific,22760 Pacific Blvd,-77.435254,38.986713,ROOFTOP,71566.85412,8.169732206
Amazon AWS IAD - 45220 Prologis,45220 Prologis Plaza,-77.436408,38.9913935,ROOFTOP,71566.85412,8.169732206
Amazon AWS IAD - 22631 Dulles,22631 Dulles Summit Ct,-77.4485812,38.9916925,ROOFTOP,71566.85412,8.169732206
Amazon AWS IAD - 22520 Randolph,22520 Randolph Drive,-76.7798172,38.112732,APPROXIMATE,71566.85412,8.169732206
Amazon AWS IAD - 45110 Loudoun,45110 Loudoun Downs Ln,-77.4413662,38.9911518,ROOFTOP,71566.85412,8.169732206
Vantage VA13,Vantage Data Plaza,-77.4381851,39.0013399,GEOMETRIC_CENTER,71566.85412,8.169732206
Amazon AWS IAD - 22651 Dulles,22651 Dulles Summit Ct,-77.4488273,38.9906993,ROOFTOP,71566.85412,8.169732206
Amazon AWS IAD - 22755 Relocation,22755 Relocation Dr,-77.4426446,38.9870026,ROOFTOP,71566.85412,8.169732206
Amazon AWS IAD - 45305 Severn,45305 West Severn Way,-77.4344043,39.0201514,ROOFTOP,71566.85412,8.169732206
COPT MP-1,"45761 Maries Rd, Maries Tech Park",-77.4122928,39.0215812,ROOFTOP,71566.85412,8.169732206
Amazon AWS IAD - 21641 Charles View,21641 Charles View Dr,-77.4388832,39.0184955,ROOFTOP,71566.85412,8.169732206
Vantage VA23,22318 Glenn Drive,-77.42849526,38.99854054,GoogleMap,71566.85412,8.169732206
Amazon AWS IAD - 45900 Pathfinder,45900 Pathfinder Plz,-77.4123352,38.986879,ROOFTOP,71566.85412,8.169732206
QTS Ashburn-Lockridge DC1,44675 Quality Tech Lane,-77.455348,38.995843,ROOFTOP,71566.85412,8.169732206
Amazon AWS IAD - 23835 Erins,23835 Erins Run Dr,-77.4977815,38.9567694,ROOFTOP,71566.85412,8.169732206
Vantage VA21,22318 Glenn Drive,-77.42849526,38.99854054,GoogleMap,71566.85412,8.169732206
Amazon AWS IAD - 21710 Charles View,21710 Charles View Dr,-77.4397277,39.0160026,ROOFTOP,71566.85412,8.169732206
Windstream Sterling,21376 Potomac View Rd,-77.3922272,39.0237853,ROOFTOP,71566.85412,8.169732206
Amazon AWS IAD - 22945 International,22945 International Dr,-77.42714281,38.98175617,GoogleMap,71566.85412,8.169732206
Amazon AWS IAD - 22745 Relocation,22745 Relocation Dr,-77.4419735,38.9862845,ROOFTOP,71566.85412,8.169732206
Amazon AWS IAD - 45111 Loudoun,45111 Loudoun Downs Ln,-77.4412989,38.9914453,ROOFTOP,71566.85412,8.169732206
Vantage VA22,22318 Glenn Drive,-77.42849526,38.99854054,GoogleMap,71566.85412,8.169732206
Amazon AWS IAD - 23845 Erins,23845 Erins Run Dr,-77.4971738,38.9558289,ROOFTOP,71566.85412,8.169732206
Google Arcola Data Center 2,24400 Howling Rooster Ln,-77.5242442,38.9430159,ROOFTOP,71566.85412,8.169732206
Vantage VA14,Vantage Data Plaza,-77.4381851,39.0013399,GEOMETRIC_CENTER,71566.85412,8.169732206
COPT MP-2,"45771 Maries Rd, Maries Tech Park",-77.4204369,39.0244942,ROOFTOP,71566.85412,8.169732206
Amazon AWS IAD - 21645 Charles View,21645 Charles View Dr,-77.4393229,39.0169723,ROOFTOP,71566.85412,8.169732206
Amazon AWS IAD - 21205 Atlantic Blvd,21205 Atlantic Blvd,-77.42891109,39.03044261,GoogleMap,71566.85412,8.169732206
Amazon AWS IAD - 45930 Pathfinder,45930 Pathfinder Plz,-77.4133777,38.9881034,ROOFTOP,71566.85412,8.169732206
STACK Infrastructure NVA04 Campus,Shellhorn Road,-77.4855055,39.0073208,GEOMETRIC_CENTER,71566.85412,8.169732206
Prologis 42121 Global Plaza,42121 Global Plaza,-77.43952152,38.986719,GoogleMap,71566.85412,8.169732206
Prologis 45181 Global Plaza,45181 Global Plaza,-77.43876991,38.98556193,GoogleMap,71566.85412,8.169732206
QTS Ashburn-Lockridge DC2,44655 Quality Tech Lane,-77.456795,38.995139,ROOFTOP,71566.85412,8.169732206
4030 Lafayette Center (IAD30),4030 Lafayette Center Drive,-77.4726232,38.9101452,ROOFTOP,71566.85412,8.169732206
4050 Lafayette Center (IAD31),4050 Lafayette Center Drive,-77.4722688,38.9093084,ROOFTOP,71566.85412,8.169732206
4040 Lafayette Center (IAD32),4040 Lafayette Center Drive,-77.473489,38.9098164,ROOFTOP,71566.85412,8.169732206
H5 Data Centers Virginia,4050 Lafayette Center Dr,-77.4722688,38.9093084,ROOFTOP,71566.85412,8.169732206
Amazon AWS IAD - Virginia Mallory Campus,3980 Mallory Dr,-77.5170838,37.5968361,GEOMETRIC_CENTER,71566.85412,8.169732206
Amazon AWS IAD - Clubber & Prediction Campus,Clubber Ln / Prediction Ln,-77.4926529,38.9159749,GEOMETRIC_CENTER,71566.85412,8.169732206
Amazon AWS IAD - Westfax Campus,4100 Westfax Dr,-77.4535248,38.8996423,ROOFTOP,71566.85412,8.169732206
Amazon AWS IAD - 25316 Prediction,25316 Prediction Ln,-77.494406,38.9169094,ROOFTOP,71566.85412,8.169732206
Amazon AWS IAD - 43736 Clubber,43736 Clubber Ln,-77.4932766,38.9147036,ROOFTOP,71566.85412,8.169732206
Amazon AWS IAD - 4101 Westfax,4101A Westfax Dr,-77.454241,38.8977845,ROOFTOP,71566.85412,8.169732206
Amazon AWS IAD - 25311 Prediction,25311 Prediction Ln,-77.4954702,38.9180017,ROOFTOP,71566.85412,8.169732206
Amazon AWS IAD - 43920 Lone Cedar,43920 Lone Cedar Ln,-77.4858162,38.9212803,ROOFTOP,71566.85412,8.169732206
Amazon AWS IAD - 43701 Clubber,43701 Clubber Ln,-77.4932754,38.9168184,ROOFTOP,71566.85412,8.169732206
Amazon AWS IAD - 43764 Clubber,43764 Clubber Ln,-77.4910148,38.9150152,ROOFTOP,71566.85412,8.169732206
Amazon AWS IAD - 4100 Westfax,4100B Westfax Dr,-77.4535248,38.8996423,ROOFTOP,71566.85412,8.169732206
Amazon AWS IAD - Virginia Mallory 2,3980 Mallory Dr,-77.5170838,37.5968361,GEOMETRIC_CENTER,71566.85412,8.169732206
Amazon AWS IAD - Virginia Mallory 3,3980 Mallory Dr,-77.5170838,37.5968361,GEOMETRIC_CENTER,71566.85412,8.169732206
Amazon AWS IAD - Virginia Mallory 1,3980 Mallory Dr,-77.5170838,37.5968361,GEOMETRIC_CENTER,71566.85412,8.169732206
ATI - DC - 2,4227 Lafayette Center Drive,-77.4752305,38.9081639,ROOFTOP,71566.85412,8.169732206
SoftLayer - WDC01,4030 Lafayette Center Drive,-77.4726232,38.9101452,ROOFTOP,71566.85412,8.169732206
Flexential Richmond Data Center,8801 Park Central Drive,-77.4392705,37.645864,ROOFTOP,71566.85412,8.169732206
EdgeConneX Richmond - EDCRIC01,1450 E Parham Rd,-77.4677111,37.6388824,ROOFTOP,71566.85412,8.169732206
Pixel Factory Data Center,9680 Atlee Commons Dr.,-77.436451,37.6990396,ROOFTOP,71566.85412,8.169732206
QTS Richmond,6000 Technology Blvd,-77.2462519,37.4890635,ROOFTOP,71566.85412,8.169732206
Richweb Data Center,7474 Lee Davis Road,-77.3390775,37.6138127,ROOFTOP,71566.85412,8.169732206
Chirisa Richmond Technology Park,1401 Meadowville Technology Parkway,-77.3274677,37.3614815,ROOFTOP,71566.85412,8.169732206
Chirisa Richmond Technology Park CTP-02,1401 Meadowville Technology Parkway,-77.3274677,37.3614815,ROOFTOP,71566.85412,8.169732206
Hanover Technology Park,Hickory Hill Road & Old Ridge Road,-74.9748424,40.0759803,GEOMETRIC_CENTER,71566.85412,8.169732206
Microsoft Boydton,925 Ridge Rd,-77.45805028,37.62513964,GoogleMap,71566.85412,8.169732206
PointOne Richmond Data Center Campus,2840 Roxbury Rd,-77.15808489,37.45052215,GoogleMap,71566.85412,8.169732206
Meta Henrico Data Center,6200 Technology Blvd,-77.2335433,37.4851776,ROOFTOP,71566.85412,8.169732206
Chirisa Richmond Technology Park CTP-03,1401 Meadowville Technology Parkway,-77.3274677,37.3614815,ROOFTOP,71566.85412,8.169732206
Chirisa Richmond Technology Park CTP-06,1401 Meadowville Technology Parkway,-77.3274677,37.3614815,ROOFTOP,71566.85412,8.169732206
Chirisa Richmond Technology Park CTP-01,1401 Meadowville Technology Parkway,-77.3274677,37.3614815,ROOFTOP,71566.85412,8.169732206
Meta Sandston,3951 Portugee Rd,-77.2353932,37.4746254,ROOFTOP,71566.85412,8.169732206
CTSI Data Center,7517 Whitepine Rd,-77.5221284,37.3983795,ROOFTOP,71566.85412,8.169732206
Lumen Richmond 1,8851 Park Central Drive,-77.4383428,37.6468188,ROOFTOP,71566.85412,8.169732206
Lumen Richmond 2,8145 Staples Mill Road,-77.5023498,37.6238136,ROOFTOP,71566.85412,8.169732206
Infotel Systems Data Center,6008 Hermitage Road,-77.47331357,37.61294649,GoogleMap,71566.85412,8.169732206
365 Data Centers - Herndon,13873 Park Center Road,-77.4285449,38.9344626,ROOFTOP,71566.85412,8.169732206
Amazon AWS IAD - EDS Campus,13600 EDS Dr,-77.4275042,38.9225329,ROOFTOP,71566.85412,8.169732206
Equinix DC97,460 Spring Park Pl,-77.3774212,38.9615865,ROOFTOP,71566.85412,8.169732206
Amazon AWS IAD - 13600 EDS B,13600 EDS Dr,-77.4275042,38.9225329,ROOFTOP,71566.85412,8.169732206
Amazon AWS IAD - 13600 EDS C,13600 EDS Dr,-77.4275042,38.9225329,ROOFTOP,71566.85412,8.169732206
Lumen Herndon 3,524 Van Buren Street,-87.787937,41.8743826,RANGE_INTERPOLATED,71566.85412,8.169732206
Amazon AWS IAD - 13600 EDS A,13600 EDS Drive,-77.4275042,38.9225329,ROOFTOP,71566.85412,8.169732206
Aptum Herndon,2350 Corporate Park Dr,-77.3976869,38.950642,ROOFTOP,71566.85412,8.169732206
Lumen Herdon 1,520 Van Buren Street,-87.8388833,41.8731342,RANGE_INTERPOLATED,71566.85412,8.169732206
Cogent Herndon,510 Huntmar Park Dr,-77.3802766,38.962675,ROOFTOP,71566.85412,8.169732206
Rockbridge Area Network Authority - RAP Data Center,150 S Main Street,-79.44380161,37.78283472,GoogleMap,71566.85412,8.169732206
Middletown Data Center,8209 Valley Pike,-78.2913228,39.0174682,ROOFTOP,71566.85412,8.169732206
22262 Cloud Plz,22262 Cloud Plaza,-77.4397659,39.0005746,ROOFTOP,71566.85412,8.169732206
Amazon AWS IAD - Kipper Campus,22370-22420 Kipper Dr,-77.435788,38.9966,ROOFTOP,71566.85412,8.169732206
Amazon AWS IAD - Platform & Old Ox Campus,Platform Plz / Old Ox Rd,-77.4768706,38.9806857,GEOMETRIC_CENTER,71566.85412,8.169732206
Amazon AWS IAD - Fadeley & Woodside Campus,Fadeley Ln / Woodside Ln,-77.5210579,38.9480668,GEOMETRIC_CENTER,71566.85412,8.169732206
PowerHouse Arcola,Arcola Blvd,-77.5281415,38.9452262,GEOMETRIC_CENTER,71566.85412,8.169732206
Amazon AWS IAD - 22370 Kipper,22370 Kipper Dr,-77.435788,38.9966,ROOFTOP,71566.85412,8.169732206
Amazon AWS IAD - 22420 Kipper,22420 Kipper Dr,-77.4353478,38.9950059,ROOFTOP,71566.85412,8.169732206
Amazon AWS IAD - 24185 Upper Woodside,24185 Upper Woodside Ln,-77.5229585,38.9479076,ROOFTOP,71566.85412,8.169732206
Amazon AWS IAD - 24234 Quail,24234 Quail Ridge Ln,-77.55901862,38.94995359,GoogleMap,71566.85412,8.169732206
Amazon AWS IAD - 45775 Old Ox,45775 Old Ox Rd,-77.41717,38.9781312,RANGE_INTERPOLATED,71566.85412,8.169732206
Amazon AWS IAD - 24178 Upper Woodside,24178 Upper Woodside Ln,-77.5218603,38.9485726,ROOFTOP,71566.85412,8.169732206
Amazon AWS IAD - 41992 John Mosby,41992 John Mosby Hwy,-77.5508143,38.9419656,RANGE_INTERPOLATED,71566.85412,8.169732206
Amazon AWS IAD - 22900 Platform,22900 Platform Plz,-77.4174117,38.9814206,ROOFTOP,71566.85412,8.169732206
Amazon AWS IAD - 22940 Platform,22940 Platform Plz,-77.4193366,38.9815692,ROOFTOP,71566.85412,8.169732206
Amazon AWS IAD - 42800 Fadeley,42800 Fadeley Ln,-77.5214712,38.9489489,ROOFTOP,71566.85412,8.169732206
Amazon AWS IAD - 22890 Platform,22890 Platform Plz,-77.4167947,38.9823874,ROOFTOP,71566.85412,8.169732206
Amazon AWS IAD - 42948 Fadeley,42948 Fadeley Ln,-77.5205697,38.9472855,ROOFTOP,71566.85412,8.169732206
Amazon AWS IAD - 45795 Old Ox,45795 Old Ox Rd,-77.4160964,38.9775088,RANGE_INTERPOLATED,71566.85412,8.169732206
Amazon AWS IAD - 42949 Fadeley,42949 Fadeley Ln,-77.5198092,38.9492565,ROOFTOP,71566.85412,8.169732206
CorScale Gainesville - Bldg 1,13760 University Blvd,-77.5837918,38.80223961,GoogleMap,71566.85412,8.169732206
CorScale Gainesville Crossing,13760 University Blvd,-77.5837918,38.80223961,GoogleMap,71566.85412,8.169732206
John Marshall Commons Tech Park,Catharpin Road / John Marshall,-77.6007937,38.8272733,GEOMETRIC_CENTER,71566.85412,8.169732206
NTT Gainesville Campus,John Marshall Highway / Daves Store Lane,-77.6147342,38.7982212,GEOMETRIC_CENTER,71566.85412,8.169732206
Amazon AWS IAD - John Marshall Campus,15395-15475 John Marshall Hwy,-77.6218772,38.8049776,RANGE_INTERPOLATED,71566.85412,8.169732206
Amazon AWS IAD - 15435 John Marshall,15435 John Marshall Hwy,-77.6218772,38.8049776,RANGE_INTERPOLATED,71566.85412,8.169732206
Amazon AWS IAD - 15395 John Marshall,15395 John Marshall Hwy,-77.6218772,38.8049776,RANGE_INTERPOLATED,71566.85412,8.169732206
NTT Gainesville VA10,John Marshall Highway / Daves Store Lane,-77.6147342,38.7982212,GEOMETRIC_CENTER,71566.85412,8.169732206
NTT Gainesville VA13,John Marshall Highway / Daves Store Lane,-77.6147342,38.7982212,GEOMETRIC_CENTER,71566.85412,8.169732206
Amazon AWS IAD - 5915 Wellington,5915 Wellington Rd,-81.2097454,42.847064,GEOMETRIC_CENTER,71566.85412,8.169732206
NTT Gainesville VA12,John Marshall Highway / Daves Store Lane,-77.6147342,38.7982212,GEOMETRIC_CENTER,71566.85412,8.169732206
NTT Gainesville VA11,John Marshall Highway / Daves Store Lane,-77.6147342,38.7982212,GEOMETRIC_CENTER,71566.85412,8.169732206
Amazon AWS IAD - 15465 John Marshall,15465 John Marshall Hwy,-77.6218772,38.8049776,RANGE_INTERPOLATED,71566.85412,8.169732206
Amazon AWS IAD - 15475 John Marshall,15475 John Marshall Hwy,-77.6218772,38.8049776,RANGE_INTERPOLATED,71566.85412,8.169732206
Village Place Technology Park Campus,John Marshall Hwy,-77.619383,38.8027303,GEOMETRIC_CENTER,71566.85412,8.169732206
Microsoft - 13490 University Blvd,13490 University Blvd,-77.58137764,38.79303411,GoogleMap,71566.85412,8.169732206
Amazon AWS IAD - 15455 John Marshall,15455 John Marshall Hwy,-77.6218772,38.8049776,RANGE_INTERPOLATED,71566.85412,8.169732206
Village Place Technology Park Bldg 2,John Marshall Hwy,-77.619383,38.8027303,GEOMETRIC_CENTER,71566.85412,8.169732206
Village Place Technology Park Bldg 4,John Marshall Hwy,-77.619383,38.8027303,GEOMETRIC_CENTER,71566.85412,8.169732206
Village Place Technology Park Bldg 3,John Marshall Hwy,-77.619383,38.8027303,GEOMETRIC_CENTER,71566.85412,8.169732206
Village Place Technology Park Bldg 1,John Marshall Hwy,-77.619383,38.8027303,GEOMETRIC_CENTER,71566.85412,8.169732206
Microsoft - 13490 University Blvd,13490 University Blvd,-77.58137764,38.79303411,GoogleMap,71566.85412,8.169732206
Amazon AWS IAD - 15445 John Marshall,15445 John Marshall Hwy,-77.6218772,38.8049776,RANGE_INTERPOLATED,71566.85412,8.169732206
DBT DATA Cyber Integration Center,139 Tyco Street,-78.8563489,38.4621741,ROOFTOP,71566.85412,8.169732206
Brush Mountain Data Center,2200 Kraft Dr SW,-80.4081322,37.1991254,ROOFTOP,71566.85412,8.169732206
8217 Linton Hall Rd (VA4),8217 Linton Hall Rd ,-77.5949177,38.7781042,ROOFTOP,71566.85412,8.169732206
STACK Infrastructure NVA02 Campus,Hornbaker Rd / Linton Hall Rd,-77.5343889,38.7525073,GEOMETRIC_CENTER,71566.85412,8.169732206
STACK Infrastructure NVA02H,Linton Hall Rd,-77.5820696,38.7618849,GEOMETRIC_CENTER,71566.85412,8.169732206
STACK Infrastructure NVA02J,Linton Hall Rd,-77.5820696,38.7618849,GEOMETRIC_CENTER,71566.85412,8.169732206
Microsoft - 8008 Devlin Rd,8008 Devlin Rd,-77.575318,38.771265,ROOFTOP,71566.85412,8.169732206
STACK Infrastructure NVA02I,Linton Hall Rd,-77.5820696,38.7618849,GEOMETRIC_CENTER,71566.85412,8.169732206
Amazon AWS IAD - 5945 Wellington,5945 Wellington Rd,-81.2097454,42.847064,GEOMETRIC_CENTER,71566.85412,8.169732206
Amazon AWS IAD - 5845 Wellington,5845 Wellington Rd,-81.2097454,42.847064,GEOMETRIC_CENTER,71566.85412,8.169732206
STACK Infrastructure NVA02E,9604 Hornbaker Rd,-77.53617,38.745599,ROOFTOP,71566.85412,8.169732206
STACK Infrastructure NVA02D,9590 Hornbaker Rd,-77.536678,38.746823,ROOFTOP,71566.85412,8.169732206
STACK Infrastructure NVA02B,9720 Hornbaker Rd,-77.5333059,38.7454482,ROOFTOP,71566.85412,8.169732206
STACK Infrastructure NVA02A,9750 Hornbaker Rd,-77.53306,38.743567,ROOFTOP,71566.85412,8.169732206
STACK Infrastructure NVA02C,9730 Hornbaker Rd,-77.5331765,38.7449478,ROOFTOP,71566.85412,8.169732206
Amazon AWS IAD - Wellington Campus (Bristow),5845-5915 Wellington Rd,-81.2097454,42.847064,GEOMETRIC_CENTER,71566.85412,8.169732206
Google Prince William County - Building 3,Wellington Road & Piney Branch Lane,-77.5750601,38.7824889,GEOMETRIC_CENTER,71566.85412,8.169732206
Google Prince William County Campus,Wellington Road & Piney Branch Lane,-77.5750601,38.7824889,GEOMETRIC_CENTER,71566.85412,8.169732206
Google Prince William County - Building 2,Wellington Road & Piney Branch Lane,-77.5750601,38.7824889,GEOMETRIC_CENTER,71566.85412,8.169732206
Google Prince William County - Building 4,Wellington Road & Piney Branch Lane,-77.5750601,38.7824889,GEOMETRIC_CENTER,71566.85412,8.169732206
Google Prince William County - Building 1,Wellington Road & Piney Branch Lane,-77.5750601,38.7824889,GEOMETRIC_CENTER,71566.85412,8.169732206
Databank IAD5 - Culpeper,14601 Germanna Hwy,-77.9808511,38.4501478,ROOFTOP,71566.85412,8.169732206
CloudHQ CLP Campus,14521 McDevitt Drive,-77.975272,38.4628469,ROOFTOP,71566.85412,8.169732206
Culpeper Campus,18155 Technology Drive,-77.97807726,38.45512649,GoogleMap,71566.85412,8.169732206
Equinix CU3,18155 Technology Drive,-77.97807726,38.45512649,GoogleMap,71566.85412,8.169732206
Equinix CU1,18155 Technology Drive,-77.97807726,38.45512649,GoogleMap,71566.85412,8.169732206
Equinix CU2,18155 Technology Drive,-77.97807726,38.45512649,GoogleMap,71566.85412,8.169732206
CloudHQ CLP3,14521 McDevitt Drive,-77.975272,38.4628469,ROOFTOP,71566.85412,8.169732206
CloudHQ CLP1,14521 McDevitt Drive,-77.975272,38.4628469,ROOFTOP,71566.85412,8.169732206
CloudHQ CLP2,14521 McDevitt Drive,-77.975272,38.4628469,ROOFTOP,71566.85412,8.169732206
Amazon AWS IAD - 20420 Germanna,20420 Germanna Hwy,-77.8772577,38.441005,ROOFTOP,71566.85412,8.169732206
Equinix CU4,18155 Technology Drive,-77.97807726,38.45512649,GoogleMap,71566.85412,8.169732206
